#{"t_start": 1729009905.8080766, "env_id": "ALE/Breakout-v5"}
r,l,t
9.0,440,3325.478767
7.0,405,3328.401333
12.0,629,3335.541587
19.0,652,3341.70708
27.0,731,3348.577694
15.0,731,3355.380797
13.0,594,3361.022102
9.0,496,3365.742345
10.0,567,3371.356678
20.0,731,3379.271379
12.0,666,3385.560985
12.0,570,3390.811047
24.0,633,3396.684166
25.0,876,3404.562209
8.0,423,3408.628751
10.0,526,3413.802233
25.0,758,3420.951925
13.0,657,3427.110882
13.0,656,3438.583943
17.0,761,3446.795716
9.0,489,3451.558054
8.0,458,3454.82695
10.0,554,3460.083617
5.0,314,3463.450003
21.0,754,3470.361685
11.0,452,3474.906183
9.0,455,3479.397844
18.0,627,3485.339587
17.0,750,3492.285541
8.0,425,3496.701639
18.0,737,3503.362126
8.0,501,3508.202837
10.0,552,3513.585669
20.0,775,3520.752052
14.0,739,3528.866445
19.0,705,3535.593477
11.0,527,3540.585012
11.0,594,3546.201789
19.0,786,3553.557548
15.0,632,3559.49706
24.0,757,3567.693295
15.0,761,3579.529491
12.0,652,3585.721476
15.0,698,3592.36197
10.0,508,3597.180041
8.0,456,3601.676772
12.0,644,3607.713294
19.0,733,3614.676726
9.0,500,3619.476783
11.0,632,3625.517386
17.0,739,3633.623641
7.0,456,3636.870682
10.0,520,3641.82228
12.0,625,3647.7623
20.0,830,3656.694492
17.0,571,3662.121305
13.0,649,3668.104061
18.0,745,3674.8662
20.0,759,3683.111185
9.0,499,3686.748724
18.0,687,3694.466307
12.0,610,3700.449798
14.0,717,3707.305036
15.0,720,3714.216438
16.0,608,3724.746578
11.0,566,3730.068975
9.0,472,3734.762617
15.0,708,3741.501224
12.0,644,3747.495269
11.0,587,3753.075111
27.0,895,3762.449805
11.0,504,3767.516703
9.0,453,3771.990946
19.0,810,3779.441155
10.0,466,3784.09831
9.0,503,3789.053813
21.0,876,3797.00371
17.0,715,3803.610286
13.0,473,3808.184645
14.0,562,3813.573169
24.0,832,3822.43628
19.0,756,3829.589538
14.0,566,3835.086368
19.0,708,3841.927705
16.0,580,3847.545471
18.0,710,3854.372329
23.0,774,3868.74155
25.0,822,3876.3682
14.0,611,3882.326762
19.0,804,3891.122385
12.0,585,3896.966473
13.0,654,3903.366085
25.0,943,3913.402841
8.0,481,3917.073939
8.0,422,3921.348537
11.0,529,3926.435353
18.0,537,3931.783837
21.0,740,3938.845017
15.0,617,3944.882534
8.0,428,3949.163969
16.0,615,3955.204208
15.0,647,3961.405038
21.0,641,3967.591241
16.0,658,3973.934943
22.0,760,3982.449289
23.0,830,3990.209368
10.0,544,3995.568244
12.0,502,4000.477954
15.0,593,4011.847319
19.0,858,4021.15418
14.0,700,4027.835276
8.0,400,4030.825755
11.0,497,4035.720891
18.0,735,4043.981134
17.0,698,4050.713869
13.0,639,4057.028667
15.0,627,4063.000461
15.0,590,4068.689866
16.0,640,4074.931737
13.0,671,4081.308173
13.0,662,4088.958626
12.0,637,4095.220285
19.0,797,4102.740323
24.0,888,4112.281672
20.0,882,4120.309934
12.0,625,4126.239809
13.0,531,4131.334635
14.0,605,4136.967556
7.0,376,4140.802552
19.0,809,4153.556432
21.0,845,4162.451098
20.0,840,4170.240647
20.0,690,4178.046039
16.0,767,4185.070216
20.0,791,4192.245626
30.0,980,4202.38511
14.0,724,4208.982726
14.0,722,4216.892454
21.0,724,4223.678538
25.0,811,4231.084177
12.0,577,4236.646918
26.0,687,4244.280799
17.0,839,4251.836854
23.0,715,4258.493673
18.0,670,4266.031949
23.0,836,4273.753336
19.0,732,4280.62595
21.0,622,4291.829411
24.0,883,4301.168936
24.0,818,4308.679851
16.0,677,4316.115668
26.0,843,4323.971714
9.0,447,4328.372378
20.0,868,4337.441348
15.0,708,4344.0627
22.0,773,4351.236387
9.0,513,4356.268051
14.0,620,4362.124684
16.0,778,4369.283429
24.0,857,4378.43591
19.0,644,4384.375578
13.0,652,4390.505965
30.0,920,4400.073835
24.0,787,4407.413965
17.0,720,4415.340803
20.0,798,4422.777223
11.0,565,4433.670065
24.0,832,4441.36021
11.0,540,4446.586871
32.0,911,4456.03177
15.0,754,4462.946437
12.0,596,4468.62299
24.0,870,4477.885368
15.0,622,4483.771452
9.0,481,4488.41595
20.0,762,4495.597034
21.0,850,4504.684948
18.0,735,4511.420092
25.0,810,4518.843691
22.0,854,4527.910337
27.0,954,4537.648894
15.0,723,4544.422543
15.0,652,4550.457934
20.0,879,4559.650133
8.0,452,4562.910566
13.0,619,4574.088846
15.0,684,4581.573223
10.0,530,4585.448223
12.0,466,4590.085209
14.0,619,4596.077491
15.0,658,4602.176471
13.0,668,4609.601005
19.0,699,4616.010149
26.0,990,4626.043712
20.0,724,4632.73562
22.0,816,4640.203676
21.0,787,4648.608225
17.0,673,4654.938661
15.0,702,4661.484598
16.0,678,4667.802075
23.0,816,4676.555151
11.0,552,4681.857179
13.0,593,4687.531478
25.0,805,4694.930237
20.0,661,4701.089137
27.0,882,4716.083658
15.0,709,4722.806584
13.0,615,4728.505249
28.0,887,4737.7135
21.0,812,4745.091553
17.0,646,4751.134565
8.0,457,4755.604869
13.0,564,4761.008476
13.0,666,4767.248081
9.0,521,4772.198131
17.0,630,4778.111263
17.0,701,4785.824318
15.0,606,4791.409863
19.0,730,4798.320233
13.0,677,4804.658792
13.0,622,4810.641413
20.0,771,4818.98591
16.0,637,4825.050236
10.0,526,4828.927875
12.0,540,4834.056164
14.0,658,4841.426657
10.0,486,4845.045084
14.0,539,4855.278254
12.0,548,4860.477596
18.0,667,4866.735484
22.0,889,4876.177805
13.0,580,4881.866639
12.0,548,4887.309467
15.0,602,4893.107991
23.0,640,4899.006169
15.0,689,4905.333556
13.0,652,4911.645569
6.0,373,4915.3844
18.0,705,4922.201126
10.0,538,4927.357007
11.0,561,4932.645251
10.0,506,4937.522445
8.0,457,4942.05589
14.0,640,4948.113552
12.0,492,4952.911168
8.0,466,4956.20597
9.0,454,4960.755841
17.0,667,4967.023491
20.0,785,4975.84798
9.0,434,4978.986384
18.0,709,4987.022525
13.0,600,4998.849265
13.0,658,5005.384964
8.0,446,5009.744489
12.0,592,5015.420488
24.0,823,5023.18137
12.0,636,5029.195916
22.0,846,5038.19609
21.0,652,5044.390187
15.0,632,5050.392913
12.0,557,5055.986172
21.0,841,5063.887025
21.0,864,5073.105482
9.0,486,5077.782096
13.0,634,5083.897896
7.0,356,5086.427074
18.0,684,5094.387216
25.0,854,5102.396324
11.0,563,5107.767126
12.0,591,5113.643843
22.0,876,5123.049141
11.0,570,5128.685256
20.0,746,5142.70191
8.0,428,5147.102058
21.0,774,5154.272727
17.0,661,5160.612095
12.0,598,5166.550606
14.0,511,5171.770842
17.0,753,5178.973982
12.0,557,5184.386053
18.0,656,5191.971701
26.0,816,5199.507288
18.0,699,5206.078986
13.0,498,5210.903599
13.0,583,5216.596633
20.0,770,5224.885876
24.0,799,5232.369479
12.0,578,5237.802687
18.0,712,5244.568336
18.0,666,5250.68336
20.0,835,5259.440742
6.0,370,5261.988174
18.0,658,5269.652016
14.0,625,5275.748685
6.0,337,5283.230663
26.0,904,5292.873703
18.0,742,5299.969025
21.0,816,5308.871126
24.0,863,5317.120854
17.0,640,5323.167922
14.0,630,5329.091815
18.0,765,5337.492351
25.0,917,5345.689616
10.0,530,5350.895016
15.0,606,5356.812966
23.0,606,5362.588384
17.0,753,5370.621135
31.0,1041,5379.852514
15.0,679,5387.350372
18.0,712,5394.002113
15.0,715,5400.572932
