#{"t_start": 1729092629.913124, "env_id": "roundabout-v0"}
r,l,t
9.083333,11,10533.741116
9.166667,11,10544.800057
9.166667,11,10555.970768
9.125,11,10567.078003
9.166667,11,10578.216407
9.125,11,10589.36869
9.083333,11,10600.51709
9.166667,11,10611.515362
9.166667,11,10622.677878
9.166667,11,10633.744837
9.166667,11,10644.903071
9.166667,11,10655.905987
9.166667,11,10667.009081
9.166667,11,10678.06461
9.166667,11,10689.175022
9.125,11,10700.297476
9.125,11,10714.552333
9.125,11,10725.669137
9.25,11,10736.663244
9.166667,11,10747.849573
9.166667,11,10758.947503
9.166667,11,10770.065043
9.125,11,10781.092973
9.166667,11,10792.250379
9.041667,11,10803.381719
9.125,11,10814.384215
9.166667,11,10825.504395
9.083333,11,10836.587559
9.208333,11,10847.708165
9.083333,11,10858.796577
9.125,11,10869.895841
9.125,11,10881.000003
9.125,11,10892.024813
9.083333,11,10903.04734
9.166667,11,10914.154472
9.083333,11,10925.300778
9.041667,11,10936.234729
9.125,11,10947.318694
9.166667,11,10958.366703
9.125,11,10972.738276
9.083333,11,10983.981622
9.125,11,10994.948788
9.166667,11,11005.884722
9.166667,11,11016.962931
9.166667,11,11027.913356
9.125,11,11038.847845
9.083333,11,11049.830151
9.166667,11,11060.825022
9.125,11,11071.839331
9.166667,11,11082.830252
9.166667,11,11093.920065
9.166667,11,11104.90222
9.166667,11,11115.998429
9.166667,11,11127.012407
9.166667,11,11138.015541
9.125,11,11148.998496
9.083333,11,11163.619177
9.166667,11,11174.638009
9.125,11,11185.625702
9.166667,11,11196.665063
9.166667,11,11207.778405
9.166667,11,11218.862506
9.166667,11,11229.874373
9.083333,11,11243.796314
9.083333,11,11254.858869
9.166667,11,11265.911592
9.083333,11,11276.943837
9.166667,11,11287.986403
9.166667,11,11299.06005
9.083333,11,11310.125402
9.041667,11,11321.184669
9.166667,11,11332.214499
9.125,11,11343.2426
9.166667,11,11354.279839
9.125,11,11365.328871
9.125,11,11376.387336
9.083333,11,11387.392866
9.083333,11,11398.475568
9.166667,11,11409.510675
9.125,11,11420.52595
9.125,11,11431.53044
9.083333,11,11442.604362
9.166667,11,11453.644151
9.166667,11,11464.647876
9.166667,11,11475.687173
9.083333,11,11486.813969
9.166667,11,11500.496077
9.083333,11,11511.586116
9.166667,11,11522.692875
9.166667,11,11533.71922
9.125,11,11544.744509
9.166667,11,11555.802765
9.125,11,11566.812709
9.125,11,11577.83951
9.166667,11,11588.960361
9.083333,11,11600.107417
9.166667,11,11611.191724
9.083333,11,11622.280961
9.166667,11,11633.393651
9.166667,11,11644.526659
9.083333,11,11655.604886
9.166667,11,11666.732416
9.166667,11,11677.922751
9.166667,11,11689.057818
9.041667,11,11700.133785
9.166667,11,11711.249791
9.125,11,11722.334781
9.166667,11,11733.317239
9.166667,11,11744.413946
9.083333,11,11758.715669
